UserID,Points,CreatedDate
M1998,100,2016/1/14
M2003,25,2016/1/14
M2003,100,2016/1/14
M2003,25,2016/1/14
M2004,500,2016/1/14
M1998,100,2016/1/14
M2002,500,2016/1/14
M420,25,2016/1/14
M2003,-50,2016/1/14
M2003,-50,2016/1/14
M2003,-50,2016/1/14
M2003,-50,2016/1/14
M420,-25,2016/1/14
M2004,100,2016/1/14
M420,-25,2016/1/14
M420,-50,2016/1/14
M1998,100,2016/1/14
M1706,500,2016/1/14
M1973,100,2016/1/14
M1935,100,2016/1/14
M637,25,2016/1/14
M1935,100,2016/1/14
M573,500,2016/1/14
M384,25,2016/1/14
M573,-10,2016/1/14
M573,-10,2016/1/14
M512,100,2016/1/14
M1935,100,2016/1/14
M1998,100,2016/1/14
M1935,100,2016/1/14
M1998,100,2016/1/14
M1998,100,2016/1/14
M1998,100,2016/1/14
M1998,100,2016/1/14
M1935,100,2016/1/14
M406,100,2016/1/14
M320,-200,2016/1/14
M320,-200,2016/1/14
M320,-200,2016/1/14
M1998,100,2016/1/14
M1998,100,2016/1/14
M1998,-1100,2016/1/14
M374,25,2016/1/14
M374,25,2016/1/14
M374,25,2016/1/14
M484,-1000,2016/1/14
M267,500,2016/1/14
M1945,500,2016/1/14
M1945,25,2016/1/14
M298,500,2016/1/14
M1694,-250,2016/1/14
M413,25,2016/1/14
M1935,100,2016/1/14
M298,-250,2016/1/14
M1945,-250,2016/1/14
M298,-250,2016/1/14
M413,-750,2016/1/14
M374,5,2016/1/14
M374,5,2016/1/14
M374,5,2016/1/14
M374,5,2016/1/14
M374,5,2016/1/14
M374,-25,2016/1/14
M374,-25,2016/1/14
M374,-25,2016/1/14
M374,-150,2016/1/14
M374,-100,2016/1/14
M374,-100,2016/1/14
M374,-25,2016/1/14
M1916,-10,2016/1/14
M1916,-10,2016/1/14
M1916,-10,2016/1/14
M1916,-10,2016/1/14
M1916,-25,2016/1/14
M1916,-50,2016/1/14
M1916,-50,2016/1/14
M638,10,2016/1/14
M1916,-2500,2016/1/14
M1916,-2500,2016/1/14
M611,25,2016/1/14
M1713,-300,2016/1/14
M1713,25,2016/1/14
M417,25,2016/1/14
M417,25,2016/1/14
M641,500,2016/1/14
M1935,100,2016/1/14
M1935,100,2016/1/14
M560,-500,2016/1/14
M560,-1500,2016/1/14
M560,-1000,2016/1/14
M560,-1000,2016/1/14
M560,-1000,2016/1/14
M560,25,2016/1/14
M1935,100,2016/1/14
M1935,100,2016/1/14
M1935,100,2016/1/14
M1935,100,2016/1/14
M1935,100,2016/1/14
M265,25,2016/1/14
M1935,-1250,2016/1/14
M1935,-25,2016/1/14
M1935,-25,2016/1/14
M265,-100,2016/1/14
M265,-100,2016/1/14
M265,-100,2016/1/14
M265,-100,2016/1/14
M1964,100,2016/1/14
M689,100,2016/1/14
M300,100,2016/1/14
M300,100,2016/1/14
M629,100,2016/1/14
M572,25,2016/1/14
M300,100,2016/1/14
M395,25,2016/1/14
M395,-100,2016/1/14
M352,-50,2016/1/14
M352,-50,2016/1/14
M452,100,2016/1/14
M352,-10,2016/1/14
M452,100,2016/1/14
M452,-50,2016/1/14
M452,-50,2016/1/14
M1865,-10,2016/1/14
M452,-50,2016/1/14
M1859,25,2016/1/14
M452,-25,2016/1/14
M1865,-10,2016/1/14
M452,-25,2016/1/14
M388,100,2016/1/14
M1865,-25,2016/1/14
M1865,-25,2016/1/14
M1865,-50,2016/1/14
M1865,-50,2016/1/14
M1859,-250,2016/1/14
M1865,-100,2016/1/14
M1859,-250,2016/1/14
M1865,-250,2016/1/14
M307,100,2016/1/14
M1859,-350,2016/1/14
M1859,-300,2016/1/14
M1935,100,2016/1/14
M629,100,2016/1/14
M629,25,2016/1/14
M475,100,2016/1/14
M377,100,2016/1/14
M629,100,2016/1/14
M1702,100,2016/1/14
M1702,100,2016/1/14
M1697,500,2016/1/14
M1702,100,2016/1/14
M1702,-30,2016/1/14
M1702,-125,2016/1/14
M1702,-50,2016/1/14
M1697,-250,2016/1/14
M1702,-300,2016/1/14
M1697,-500,2016/1/14
M1702,-250,2016/1/14
M1697,-200,2016/1/14
M1702,100,2016/1/14
M298,100,2016/1/14
M298,25,2016/1/14
M298,100,2016/1/14
M298,25,2016/1/14
M298,100,2016/1/14
M1713,25,2016/1/14
M298,-500,2016/1/14
M298,-500,2016/1/14
M629,-500,2016/1/14
M512,25,2016/1/14
M2005,100,2016/1/14
M2005,500,2016/1/14
M2005,500,2016/1/14
M246,10,2016/1/14
M629,-250,2016/1/14
M629,-900,2016/1/14
M1740,100,2016/1/14
M394,25,2016/1/14
M394,-100,2016/1/14
M1967,25,2016/1/14
M261,25,2016/1/14
M1967,500,2016/1/14
M1967,25,2016/1/14
M261,25,2016/1/14
M394,100,2016/1/14
M1967,-50,2016/1/14
M261,-250,2016/1/14
M261,-250,2016/1/14
M1967,-50,2016/1/14
M1967,-100,2016/1/14
M1967,-100,2016/1/14
M1967,-250,2016/1/14
M261,100,2016/1/14
M261,25,2016/1/14
M261,100,2016/1/14
M261,25,2016/1/14
M562,500,2016/1/14
M261,-100,2016/1/14
M261,-100,2016/1/14
M1713,25,2016/1/14
M261,-25,2016/1/14
M261,100,2016/1/14
M261,25,2016/1/14
M1980,25,2016/1/14
M254,25,2016/1/14
M1980,25,2016/1/14
M1980,25,2016/1/14
M1713,100,2016/1/14
M445,25,2016/1/14
M491,500,2016/1/14
M1713,100,2016/1/14
M627,100,2016/1/14
M1713,100,2016/1/14
M481,100,2016/1/14
M481,25,2016/1/14
M285,-600,2016/1/14
M1713,-75,2016/1/14
M1713,-50,2016/1/14
M1713,-100,2016/1/14
M1713,-100,2016/1/14
M1713,-100,2016/1/14
M366,100,2016/1/14
M618,500,2016/1/14
M618,25,2016/1/14
M618,25,2016/1/14
M572,100,2016/1/14
M378,-500,2016/1/14
M378,-25,2016/1/14
M378,-100,2016/1/14
M611,5,2016/1/14
M378,-125,2016/1/14
M378,-100,2016/1/14
M378,-270,2016/1/14
M611,5,2016/1/14
M611,5,2016/1/14
M611,5,2016/1/14
M611,25,2016/1/14
M611,100,2016/1/14
M484,100,2016/1/14
M430,100,2016/1/14
M1899,100,2016/1/14
M312,100,2016/1/14
M321,100,2016/1/14
M1732,25,2016/1/14
M1732,25,2016/1/14
M1732,100,2016/1/14
M353,100,2016/1/14
M1725,100,2016/1/14
M389,100,2016/1/14
M546,100,2016/1/14
M327,100,2016/1/14
M1835,100,2016/1/14
M374,100,2016/1/14
M604,100,2016/1/14
M326,100,2016/1/14
M1724,100,2016/1/14
M382,100,2016/1/14
M1698,100,2016/1/14
M280,25,2016/1/14
M280,25,2016/1/14
M280,100,2016/1/14
M280,25,2016/1/14
M658,100,2016/1/14
M1912,500,2016/1/14
M1877,100,2016/1/14
M1912,-20,2016/1/14
M1912,-20,2016/1/14
M1912,-20,2016/1/14
M1912,-50,2016/1/14
M1912,-50,2016/1/14
M350,100,2016/1/14
M1912,-100,2016/1/14
M1912,-50,2016/1/14
M1912,-50,2016/1/14
M2006,100,2016/1/14
M2006,500,2016/1/14
M2006,-100,2016/1/14
M2006,25,2016/1/14
M1783,100,2016/1/14
M2006,500,2016/1/14
M282,25,2016/1/14
M2006,25,2016/1/14
M2006,100,2016/1/14
M611,100,2016/1/14
M2006,25,2016/1/14
M1731,100,2016/1/14
M2006,100,2016/1/14
M2006,100,2016/1/14
M1919,100,2016/1/14
M2006,100,2016/1/14
M2006,-300,2016/1/14
M2006,-100,2016/1/14
M2006,-50,2016/1/14
M2006,-25,2016/1/14
M2006,-50,2016/1/14
M2006,-10,2016/1/14
M2006,-50,2016/1/14
M384,100,2016/1/14
M2006,-50,2016/1/14
M2006,100,2016/1/14
M2006,100,2016/1/14
M2006,-200,2016/1/14
M2006,-250,2016/1/14
M1837,100,2016/1/14
M1875,100,2016/1/14
M1723,100,2016/1/14
M610,100,2016/1/14
M498,100,2016/1/14
M281,100,2016/1/14
M1872,100,2016/1/14
M552,100,2016/1/14
M285,100,2016/1/14
M604,-250,2016/1/14
M299,100,2016/1/14
M604,100,2016/1/14
M604,-100,2016/1/14
M604,-25,2016/1/14
M1700,100,2016/1/14
M604,5,2016/1/14
M394,100,2016/1/14
M604,100,2016/1/15
M640,100,2016/1/15
M640,-300,2016/1/15
M667,100,2016/1/15
M275,100,2016/1/15
M1715,500,2016/1/15
M555,25,2016/1/15
M657,100,2016/1/15
M555,25,2016/1/15
M1894,100,2016/1/15
M555,25,2016/1/15
M555,-50,2016/1/15
M1938,100,2016/1/15
M603,100,2016/1/15
M417,100,2016/1/15
M265,100,2016/1/15
M432,100,2016/1/15
M283,100,2016/1/15
M351,100,2016/1/15
M633,100,2016/1/15
M1724,-100,2016/1/15
M1717,100,2016/1/15
M1699,100,2016/1/15
M1699,25,2016/1/15
M445,100,2016/1/15
M259,100,2016/1/15
M346,100,2016/1/15
M302,100,2016/1/15
M562,25,2016/1/15
M562,25,2016/1/15
M562,25,2016/1/15
M562,-100,2016/1/15
M562,-100,2016/1/15
M562,-100,2016/1/15
M1803,100,2016/1/15
M562,-70,2016/1/15
M562,-100,2016/1/15
M562,-100,2016/1/15
M255,25,2016/1/15
M320,100,2016/1/15
M255,25,2016/1/15
M255,5,2016/1/15
M1694,100,2016/1/15
M255,5,2016/1/15
M255,5,2016/1/15
M255,5,2016/1/15
M255,25,2016/1/15
M255,25,2016/1/15
M1783,-1000,2016/1/15
M255,-100,2016/1/15
M279,100,2016/1/15
M255,-20,2016/1/15
M686,100,2016/1/15
M413,100,2016/1/15
M2001,25,2016/1/15
M513,100,2016/1/15
M1875,25,2016/1/15
M395,25,2016/1/15
M530,10,2016/1/15
M281,25,2016/1/15
M395,100,2016/1/15
M1872,25,2016/1/15
M590,100,2016/1/15
M638,25,2016/1/15
M638,25,2016/1/15
M638,25,2016/1/15
M638,25,2016/1/15
M638,25,2016/1/15
M638,25,2016/1/15
M411,100,2016/1/15
M638,25,2016/1/15
M638,25,2016/1/15
M638,25,2016/1/15
M593,100,2016/1/15
M638,25,2016/1/15
M604,-100,2016/1/15
M638,25,2016/1/15
M638,25,2016/1/15
M604,25,2016/1/15
M638,5,2016/1/15
M638,5,2016/1/15
M638,5,2016/1/15
M638,5,2016/1/15
M590,100,2016/1/15
M1998,25,2016/1/15
M1998,25,2016/1/15
M316,100,2016/1/15
M1998,25,2016/1/15
M638,100,2016/1/15
M291,25,2016/1/15
M291,25,2016/1/15
M596,25,2016/1/15
M596,25,2016/1/15
M596,25,2016/1/15
M590,100,2016/1/15
M566,100,2016/1/15
M544,100,2016/1/15
M590,100,2016/1/15
M590,-500,2016/1/15
M310,100,2016/1/15
M270,25,2016/1/15
M270,25,2016/1/15
M688,100,2016/1/15
M270,25,2016/1/15
M270,25,2016/1/15
M310,100,2016/1/15
M270,25,2016/1/15
M572,25,2016/1/15
M640,25,2016/1/15
M640,25,2016/1/15
M2001,100,2016/1/15
M640,25,2016/1/15
M1793,100,2016/1/15
M640,25,2016/1/15
M310,100,2016/1/15
M2007,100,2016/1/15
M2007,500,2016/1/15
M539,100,2016/1/15
M659,25,2016/1/15
M659,-50,2016/1/15
M546,25,2016/1/15
M2007,500,2016/1/15
M546,25,2016/1/15
M2008,100,2016/1/15
M2008,500,2016/1/15
M546,25,2016/1/15
M2007,25,2016/1/15
M2007,100,2016/1/15
M1702,100,2016/1/15
M512,25,2016/1/15
M1702,100,2016/1/15
M2007,500,2016/1/15
M426,100,2016/1/15
M426,100,2016/1/15
M2008,500,2016/1/15
M2007,-100,2016/1/15
M539,-2500,2016/1/15
M589,500,2016/1/15
M539,-2500,2016/1/15
M539,-500,2016/1/15
M589,-20,2016/1/15
M2008,25,2016/1/15
M539,-50,2016/1/15
M2007,-200,2016/1/15
M589,-50,2016/1/15
M2007,-150,2016/1/15
M589,-200,2016/1/15
M589,-200,2016/1/15
M589,-250,2016/1/15
M589,-150,2016/1/15
M353,25,2016/1/15
M327,25,2016/1/15
M1702,100,2016/1/15
M353,25,2016/1/15
M512,100,2016/1/15
M1997,500,2016/1/15
M353,25,2016/1/15
M2008,100,2016/1/15
M353,25,2016/1/15
M353,100,2016/1/15
M2008,-20,2016/1/15
M2008,-30,2016/1/15
M2008,-40,2016/1/15
M2008,-50,2016/1/15
M2008,-100,2016/1/15
M2008,-50,2016/1/15
M2008,-25,2016/1/15
M2008,-250,2016/1/15
M2008,-250,2016/1/15
M300,100,2016/1/15
M2008,500,2016/1/15
M300,-200,2016/1/15
M300,-200,2016/1/15
M589,25,2016/1/15
M300,100,2016/1/15
M2008,-25,2016/1/15
M2008,-50,2016/1/15
M2008,-100,2016/1/15
M300,100,2016/1/15
M2008,-100,2016/1/15
M1935,100,2016/1/15
M636,500,2016/1/15
M1935,100,2016/1/15
M636,-100,2016/1/15
M300,100,2016/1/15
M636,-100,2016/1/15
M636,-100,2016/1/15
M300,100,2016/1/15
M636,-250,2016/1/15
M636,-250,2016/1/15
M636,-500,2016/1/15
M1702,100,2016/1/15
M611,25,2016/1/15
M636,-2500,2016/1/15
M636,-250,2016/1/15
M611,5,2016/1/15
M300,100,2016/1/15
M636,-1000,2016/1/15
M636,-500,2016/1/15
M300,100,2016/1/15
M300,100,2016/1/15
M300,100,2016/1/15
M300,100,2016/1/15
M300,-500,2016/1/15
M300,-500,2016/1/15
M374,25,2016/1/15
M374,25,2016/1/15
M374,25,2016/1/15
M374,5,2016/1/15
M374,5,2016/1/15
M374,5,2016/1/15
M374,5,2016/1/15
M374,-50,2016/1/15
M384,25,2016/1/15
M374,-100,2016/1/15
M374,-25,2016/1/15
M374,-20,2016/1/15
M384,100,2016/1/15
M584,25,2016/1/15
M584,25,2016/1/15
M481,25,2016/1/15
M584,100,2016/1/15
M544,-50,2016/1/15
M544,-50,2016/1/15
M544,-50,2016/1/15
M544,-50,2016/1/15
M544,-100,2016/1/15
M544,-100,2016/1/15
M544,-100,2016/1/15
M544,-50,2016/1/15
M544,-50,2016/1/15
M432,-250,2016/1/15
M1702,-50,2016/1/15
M1702,-50,2016/1/15
M1702,-100,2016/1/15
M1702,-100,2016/1/15
M1916,-50,2016/1/15
M343,500,2016/1/15
M1702,-200,2016/1/15
M1713,25,2016/1/15
M638,10,2016/1/15
M253,25,2016/1/15
M299,25,2016/1/15
M1713,25,2016/1/15
M381,100,2016/1/15
M481,100,2016/1/15
M253,-100,2016/1/15
M253,-100,2016/1/15
M253,-100,2016/1/15
M253,5,2016/1/15
M299,100,2016/1/15
M253,5,2016/1/15
M253,5,2016/1/15
M253,5,2016/1/15
M253,5,2016/1/15
M299,100,2016/1/15
M1974,-500,2016/1/15
M1974,-1000,2016/1/15
M1974,-100,2016/1/15
M481,100,2016/1/15
M1974,-200,2016/1/15
M417,25,2016/1/15
M417,25,2016/1/15
M481,100,2016/1/15
M1776,100,2016/1/15
M1752,100,2016/1/15
M1752,-100,2016/1/15
M627,100,2016/1/15
M1935,100,2016/1/15
M1801,-250,2016/1/15
M604,25,2016/1/15
M604,100,2016/1/15
M275,-30,2016/1/15
M275,-50,2016/1/15
M275,-100,2016/1/15
M275,-100,2016/1/15
M275,-100,2016/1/15
M1935,100,2016/1/15
M275,-200,2016/1/15
M275,-400,2016/1/15
M275,-1000,2016/1/15
M1935,100,2016/1/15
M255,100,2016/1/15
M275,25,2016/1/15
M689,100,2016/1/15
M255,-100,2016/1/15
M604,100,2016/1/15
M604,-250,2016/1/15
M275,25,2016/1/15
M419,-100,2016/1/15
M604,100,2016/1/15
M419,-50,2016/1/15
M604,-100,2016/1/15
M419,-100,2016/1/15
M419,-50,2016/1/15
M1935,100,2016/1/15
M419,100,2016/1/15
M261,25,2016/1/15
M1740,100,2016/1/15
M604,100,2016/1/15
M1935,100,2016/1/15
M419,25,2016/1/15
M593,100,2016/1/15
M611,5,2016/1/15
M611,5,2016/1/15
M1935,100,2016/1/15
M2009,100,2016/1/15
M2009,500,2016/1/15
M1935,100,2016/1/15
M1935,-1000,2016/1/15
M611,5,2016/1/15
M2009,500,2016/1/15
M2009,25,2016/1/15
M377,100,2016/1/15
M315,100,2016/1/15
M470,25,2016/1/15
M472,25,2016/1/15
M472,25,2016/1/15
M1724,100,2016/1/15
M1731,25,2016/1/15
M1803,-450,2016/1/15
M1803,-400,2016/1/15
M590,100,2016/1/15
M603,100,2016/1/15
M352,-25,2016/1/15
M352,-50,2016/1/15
M1731,-600,2016/1/15
M254,25,2016/1/15
M254,25,2016/1/15
M623,-100,2016/1/15
M623,-100,2016/1/15
M623,-100,2016/1/15
M623,-50,2016/1/15
M623,-50,2016/1/15
M623,-100,2016/1/15
M481,100,2016/1/15
M623,-25,2016/1/15
M2010,100,2016/1/15
M2010,500,2016/1/15
M623,-50,2016/1/15
M623,-25,2016/1/15
M481,100,2016/1/15
M623,25,2016/1/15
M481,100,2016/1/15
M623,25,2016/1/15
M623,25,2016/1/15
M254,100,2016/1/15
M623,25,2016/1/15
M254,-100,2016/1/15
M623,100,2016/1/15
M254,-1000,2016/1/15
M1762,25,2016/1/15
M494,-500,2016/1/15
M2010,-40,2016/1/15
M2010,-50,2016/1/15
M2010,25,2016/1/15
M2010,25,2016/1/15
M481,100,2016/1/15
M2010,25,2016/1/15
M2010,25,2016/1/15
M481,100,2016/1/15
M2010,100,2016/1/15
M481,100,2016/1/15
M481,-400,2016/1/15
M481,-100,2016/1/15
M481,-250,2016/1/15
M481,-200,2016/1/15
M481,-100,2016/1/15
M1841,500,2016/1/15
M623,100,2016/1/15
M623,100,2016/1/15
M2010,500,2016/1/15
M419,-100,2016/1/15
M419,-25,2016/1/15
M2010,-100,2016/1/15
M2010,-100,2016/1/15
M2010,-100,2016/1/15
M1841,100,2016/1/15
M619,-100,2016/1/15
M619,-100,2016/1/15
M619,100,2016/1/15
M398,100,2016/1/15
M404,25,2016/1/15
M629,100,2016/1/15
M404,-25,2016/1/15
M312,100,2016/1/15
M1938,25,2016/1/15
M1938,100,2016/1/15
M282,25,2016/1/15
M1732,25,2016/1/15
M1732,100,2016/1/15
M1875,100,2016/1/15
M1731,100,2016/1/15
M1919,100,2016/1/15
M488,100,2016/1/15
M366,100,2016/1/15
M2009,100,2016/1/15
M2011,100,2016/1/15
M2011,500,2016/1/15
M572,100,2016/1/15
M353,100,2016/1/15
M2011,500,2016/1/15
M2011,100,2016/1/15
M2011,100,2016/1/15
M2011,100,2016/1/15
M2011,100,2016/1/15
M546,100,2016/1/15
M1724,-100,2016/1/15
M259,100,2016/1/15
M345,100,2016/1/15
M285,100,2016/1/15
M406,100,2016/1/15
M281,100,2016/1/15
M550,-50,2016/1/15
M550,-50,2016/1/15
M550,-250,2016/1/15
M550,-500,2016/1/15
M382,100,2016/1/15
M299,100,2016/1/15
M332,100,2016/1/15
M374,100,2016/1/15
M1732,100,2016/1/15
M1732,100,2016/1/15
M1732,25,2016/1/15
M1776,100,2016/1/15
M421,100,2016/1/15
M418,100,2016/1/15
M552,100,2016/1/15
M321,100,2016/1/15
M1698,100,2016/1/15
M327,100,2016/1/15
M326,100,2016/1/15
M1899,100,2016/1/15
M1783,100,2016/1/15
M1792,25,2016/1/15
M1725,100,2016/1/15
M1792,100,2016/1/16
M1792,100,2016/1/16
M1792,-500,2016/1/16
M1792,-200,2016/1/16
M555,500,2016/1/16
M555,25,2016/1/16
M555,25,2016/1/16
M555,25,2016/1/16
M555,-25,2016/1/16
M555,-50,2016/1/16
M555,-50,2016/1/16
M555,-25,2016/1/16
M246,10,2016/1/16
M246,-70,2016/1/16
M246,-100,2016/1/16
M246,-250,2016/1/16
M246,25,2016/1/16
M246,5,2016/1/16
M246,5,2016/1/16
M246,5,2016/1/16
M246,5,2016/1/16
M246,5,2016/1/16
M246,5,2016/1/16
M246,5,2016/1/16
M246,5,2016/1/16
M246,5,2016/1/16
M246,5,2016/1/16
M443,100,2016/1/16
M370,100,2016/1/16
M1918,100,2016/1/16
M1888,100,2016/1/16
M636,100,2016/1/16
M604,100,2016/1/16
M604,25,2016/1/16
M604,25,2016/1/16
M346,100,2016/1/16
M604,100,2016/1/16
M604,-25,2016/1/16
M534,100,2016/1/16
M604,-250,2016/1/16
M1901,100,2016/1/16
M283,100,2016/1/16
M315,100,2016/1/16
M429,100,2016/1/16
M350,100,2016/1/16
M1743,100,2016/1/16
M1743,100,2016/1/16
M1743,100,2016/1/16
M1743,100,2016/1/16
M494,-500,2016/1/16
M1752,100,2016/1/16
M1723,100,2016/1/16
M1787,100,2016/1/16
M388,100,2016/1/16
M388,100,2016/1/16
M1875,25,2016/1/16
M638,25,2016/1/16
M638,25,2016/1/16
M638,25,2016/1/16
M638,5,2016/1/16
M638,5,2016/1/16
M638,5,2016/1/16
M638,5,2016/1/16
M638,25,2016/1/16
M638,25,2016/1/16
M638,25,2016/1/16
M638,25,2016/1/16
M638,25,2016/1/16
M638,25,2016/1/16
M638,25,2016/1/16
M638,10,2016/1/16
M497,100,2016/1/16
M497,100,2016/1/16
M638,25,2016/1/16
M640,25,2016/1/16
M640,25,2016/1/16
M640,25,2016/1/16
M640,25,2016/1/16
M640,-200,2016/1/16
M336,100,2016/1/16
M336,100,2016/1/16
M336,100,2016/1/16
M336,-250,2016/1/16
M1792,25,2016/1/16
M1939,-200,2016/1/16
M1939,-500,2016/1/16
M1792,100,2016/1/16
M1939,-200,2016/1/16
M1939,-200,2016/1/16
M1939,-500,2016/1/16
M1939,-250,2016/1/16
M1792,100,2016/1/16
M600,-200,2016/1/16
M600,100,2016/1/16
M600,100,2016/1/16
M627,100,2016/1/16
M1792,100,2016/1/16
M1792,-500,2016/1/16
M265,100,2016/1/16
M600,25,2016/1/16
M600,25,2016/1/16
M600,-200,2016/1/16
M600,-200,2016/1/16
M600,-200,2016/1/16
M1715,500,2016/1/16
M1715,25,2016/1/16
M345,100,2016/1/16
M445,100,2016/1/16
M658,100,2016/1/16
M421,100,2016/1/16
M255,25,2016/1/16
M255,25,2016/1/16
M255,5,2016/1/16
M255,5,2016/1/16
M255,5,2016/1/16
M255,5,2016/1/16
M255,5,2016/1/16
M255,25,2016/1/16
M389,100,2016/1/16
M255,100,2016/1/16
M255,-100,2016/1/16
M255,-100,2016/1/16
M350,100,2016/1/16
M546,25,2016/1/16
M546,25,2016/1/16
M546,25,2016/1/16
M335,100,2016/1/16
M1755,100,2016/1/16
M321,100,2016/1/16
M1835,100,2016/1/16
M565,100,2016/1/16
M281,100,2016/1/16
M546,100,2016/1/16
M400,100,2016/1/16
M286,100,2016/1/16
M1698,100,2016/1/16
M1732,25,2016/1/16
M1732,25,2016/1/16
M1732,100,2016/1/16
M1732,100,2016/1/16
M252,100,2016/1/16
M245,100,2016/1/16
M382,100,2016/1/16
M366,100,2016/1/16
M603,-10,2016/1/16
M603,-50,2016/1/16
M603,-50,2016/1/16
M603,-100,2016/1/16
M603,25,2016/1/16
M1724,100,2016/1/16
M259,100,2016/1/16
M326,100,2016/1/16
M1700,100,2016/1/16
M603,100,2016/1/16
M445,100,2016/1/16
M1803,100,2016/1/16
M370,100,2016/1/16
M413,100,2016/1/16
M572,100,2016/1/16
M1731,100,2016/1/16
M1918,100,2016/1/16
M378,100,2016/1/16
M544,100,2016/1/16
M544,100,2016/1/16
M604,25,2016/1/16
M604,100,2016/1/17
M604,-25,2016/1/17
M604,-100,2016/1/17
M265,100,2016/1/17
M1699,100,2016/1/17
M1699,100,2016/1/17
M327,100,2016/1/17
M604,100,2016/1/17
M604,25,2016/1/17
M604,5,2016/1/17
M604,5,2016/1/17
M417,100,2016/1/17
M2009,100,2016/1/17
M611,100,2016/1/17
M611,25,2016/1/17
M611,5,2016/1/17
M555,25,2016/1/17
M555,25,2016/1/17
M555,25,2016/1/17
M513,100,2016/1/17
M4,100,2016/1/17
M1776,100,2016/1/17
M299,100,2016/1/17
M661,100,2016/1/17
M443,100,2016/1/17
M460,100,2016/1/17
M1743,100,2016/1/17
M1875,25,2016/1/17
M1988,100,2016/1/17
M475,100,2016/1/17
M1787,100,2016/1/17
M1732,25,2016/1/17
M1732,100,2016/1/17
M1732,25,2016/1/17
M1918,-20,2016/1/17
M1918,-25,2016/1/17
M1918,-20,2016/1/17
M1918,-25,2016/1/17
M1918,-25,2016/1/17
M1918,-50,2016/1/17
M1918,-100,2016/1/17
M1918,-250,2016/1/17
M1918,-250,2016/1/17
M1973,100,2016/1/17
M1973,100,2016/1/17
M546,25,2016/1/17
M546,25,2016/1/17
M546,25,2016/1/17
M546,100,2016/1/17
M640,25,2016/1/17
M640,25,2016/1/17
M640,25,2016/1/17
M640,25,2016/1/17
M640,-100,2016/1/17
M246,10,2016/1/17
M246,25,2016/1/17
M1724,100,2016/1/17
M1888,100,2016/1/17
M596,25,2016/1/17
M596,25,2016/1/17
M596,25,2016/1/17
M610,100,2016/1/17
M627,100,2016/1/17
M366,100,2016/1/17
M254,25,2016/1/17
M445,100,2016/1/17
M254,25,2016/1/17
M413,100,2016/1/17
M254,25,2016/1/17
M2009,100,2016/1/17
M658,100,2016/1/17
M321,100,2016/1/17
M1982,100,2016/1/17
M638,10,2016/1/17
M638,25,2016/1/17
M638,25,2016/1/17
M638,25,2016/1/17
M638,5,2016/1/17
M638,25,2016/1/17
M638,25,2016/1/17
M638,25,2016/1/17
M312,100,2016/1/17
M638,25,2016/1/17
M638,25,2016/1/17
M638,25,2016/1/17
M638,25,2016/1/17
M638,25,2016/1/17
M638,25,2016/1/17
M1918,100,2016/1/17
M604,25,2016/1/17
M604,25,2016/1/17
M604,-250,2016/1/17
M1752,100,2016/1/17
M388,100,2016/1/17
M2012,100,2016/1/17
M2012,500,2016/1/17
M610,100,2016/1/17
M1743,100,2016/1/17
M1982,100,2016/1/17
M255,25,2016/1/17
M316,100,2016/1/17
M255,25,2016/1/17
M255,100,2016/1/17
M255,5,2016/1/17
M255,25,2016/1/17
M255,25,2016/1/17
M394,100,2016/1/17
M394,100,2016/1/17
M255,100,2016/1/17
M255,-200,2016/1/17
M255,-100,2016/1/17
M265,100,2016/1/17
M414,100,2016/1/17
M572,100,2016/1/17
M283,100,2016/1/17
M603,100,2016/1/17
M382,100,2016/1/17
M546,100,2016/1/17
M282,25,2016/1/17
M282,-50,2016/1/17
M657,100,2016/1/17
M327,100,2016/1/17
M286,100,2016/1/17
M281,100,2016/1/17
M1731,100,2016/1/17
M377,100,2016/1/17
M378,100,2016/1/17
M389,100,2016/1/17
M1872,100,2016/1/17
M334,100,2016/1/17
M1973,100,2016/1/17
M1973,-100,2016/1/17
M1973,-50,2016/1/17
M1698,100,2016/1/17
M1973,-200,2016/1/17
M1973,-50,2016/1/17
M1973,-100,2016/1/17
M315,100,2016/1/17
M346,100,2016/1/17
M355,100,2016/1/17
M326,100,2016/1/17
M1740,100,2016/1/17
M1725,100,2016/1/17
M254,25,2016/1/18
M254,100,2016/1/18
M1835,100,2016/1/18
M254,100,2016/1/18
M285,100,2016/1/18
M299,100,2016/1/18
M1859,100,2016/1/18
M350,100,2016/1/18
M1888,100,2016/1/18
M443,100,2016/1/18
M1755,100,2016/1/18
M273,25,2016/1/18
M273,-30,2016/1/18
M273,25,2016/1/18
M273,-20,2016/1/18
M1699,25,2016/1/18
M1699,-200,2016/1/18
M1699,-100,2016/1/18
M1699,-100,2016/1/18
M475,100,2016/1/18
M302,100,2016/1/18
M255,25,2016/1/18
M255,25,2016/1/18
M255,25,2016/1/18
M255,25,2016/1/18
M1980,25,2016/1/18
M255,-50,2016/1/18
M255,-50,2016/1/18
M388,-500,2016/1/18
M388,-400,2016/1/18
M388,-400,2016/1/18
M388,-100,2016/1/18
M388,-100,2016/1/18
M628,100,2016/1/18
M388,25,2016/1/18
M1712,-100,2016/1/18
M1712,-100,2016/1/18
M1712,-50,2016/1/18
M686,100,2016/1/18
M686,100,2016/1/18
M686,100,2016/1/18
