UserID,Points,CreatedDate
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-03-31
Z4,25,2017-04-04
Z4,25,2017-04-05
Z4,25,2017-04-05
Z4,25,2017-04-05
Z4,25,2017-04-05
Z4,25,2017-04-05
Z4,25,2017-04-05
Z4,25,2017-04-05
Z4,25,2017-04-05
Z4,25,2017-04-05
Z4,25,2017-04-05
Z4,50,2017-04-05
Z4,50,2017-04-05
Z4,50,2017-04-05
Z4,50,2017-04-05
Z4,100,2017-04-05
Z3,-10,2017-04-05
Z3,100,2017-04-05
Z3,25,2017-04-05
Z3,25,2017-04-05
Z3,50,2017-04-05
Z4,25,2017-04-06
Z4,25,2017-04-06
Z3,100,2017-04-07
Z4,25,2017-04-07
Z4,25,2017-04-07
Z3,50,2017-04-10
Z3,50,2017-04-10
Z3,25,2017-04-11
Z3,50,2017-04-11
Z4,50,2017-04-12
Z3,25,2017-04-12
Z3,25,2017-04-12
Z4,25,2017-04-13
Z4,25,2017-04-13
Z4,50,2017-04-13
Z3,10,2017-04-13
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,100,2017-04-17
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,50,2017-04-17
Z3,-10,2017-04-17
Z3,-10,2017-04-17
Z3,25,2017-04-17
Z3,25,2017-04-17
Z3,25,2017-04-17
Z3,100,2017-04-17
Z3,100,2017-04-17
Z4,500,2017-04-18
Z3,500,2017-04-18
Z3,-10,2017-04-19
Z3,100,2017-04-19
Z3,-10,2017-04-20
Z3,-10,2017-04-20
Z3,-10,2017-04-20
Z3,-10,2017-04-20
Z3,-50,2017-04-20
Z3,100,2017-04-20
Z3,25,2017-04-20
Z3,25,2017-04-20
Z3,25,2017-04-20
Z3,25,2017-04-20
Z3,25,2017-04-20
Z3,100,2017-04-20
Z3,100,2017-04-20
Z3,-10,2017-04-20
Z3,-25,2017-04-20
Z3,50,2017-04-20
Z3,50,2017-04-20
Z3,50,2017-04-20
Z3,50,2017-04-21
Z3,50,2017-04-21
Z3,25,2017-04-21
Z3,25,2017-04-21
Z3,100,2017-04-21
Z3,25,2017-04-21
Z3,25,2017-04-21
Z3,100,2017-04-24
Z4,50,2017-04-24
Z4,25,2017-04-24
Z4,100,2017-04-24
Z4,100,2017-04-24
Z4,100,2017-04-24
Z4,25,2017-04-24
Z4,25,2017-04-24
Z4,50,2017-04-24
Z4,100,2017-04-24
Z4,50,2017-04-24
Z4,5,2017-04-24
Z4,5,2017-04-24
Z4,50,2017-04-24
Z3,50,2017-04-24
Z3,50,2017-04-24
Z3,25,2017-04-25
Z3,25,2017-04-25
Z3,100,2017-04-25
Z3,-50,2017-04-25
Z3,50,2017-04-26
Z3,100,2017-04-26
Z3,100,2017-04-26
Z3,25,2017-04-26
Z3,25,2017-04-26
Z3,5,2017-04-27
Z3,50,2017-04-27
Z3,100,2017-04-27
Z3,50,2017-04-27
Z3,50,2017-04-27
Z3,50,2017-04-27
Z3,50,2017-04-27
Z3,50,2017-04-27
Z3,50,2017-04-27
Z3,50,2017-04-27
Z3,50,2017-04-27
Z3,50,2017-04-27
Z3,-10,2017-04-27
Z3,-100,2017-04-27
Z3,100,2017-04-28
Z3,50,2017-04-28
Z3,50,2017-04-28
Z3,100,2017-04-28
Z3,50,2017-04-28
Z3,50,2017-04-28
Z3,25,2017-04-28
Z3,25,2017-04-28
Z3,25,2017-04-28
Z3,25,2017-04-28
Z3,25,2017-04-28
Z3,5,2017-04-28
Z3,100,2017-04-28
Z3,100,2017-04-28
Z3,-100,2017-04-28
Z3,100,2017-04-28
Z3,25,2017-04-28
Z3,25,2017-04-28
Z4,250,2017-05-01
Z3,250,2017-05-01
Z3,25,2017-05-01
Z3,50,2017-05-02
Z3,50,2017-05-02
Z3,50,2017-05-02
Z3,50,2017-05-02
Z4,50,2017-05-03
Z3,50,2017-05-03
Z3,-50,2017-05-03
Z3,5,2017-05-03
Z4,5,2017-05-04
Z3,50,2017-05-04
Z4,25,2017-05-04
Z4,5,2017-05-05
Z3,50,2017-05-05
Z3,5,2017-05-05
Z4,50,2017-05-05
Z3,5,2017-05-05
Z4,5,2017-05-05
Z4,5,2017-05-05
Z4,5,2017-05-05
Z3,50,2017-05-08
Z3,50,2017-05-08
Z3,50,2017-05-08
Z3,5,2017-05-08
Z3,5,2017-05-08
Z3,50,2017-05-08
Z3,25,2017-05-08
Z3,25,2017-05-08
Z3,50,2017-05-08
Z3,50,2017-05-10
Z4,50,2017-05-10
Z3,500,2017-05-11
Z3,50,2017-05-11
Z3,50,2017-05-11
Z3,50,2017-05-11
Z3,100,2017-05-11
Z4,100,2017-05-11
Z3,-600,2017-05-11
Z3,-10,2017-05-11
Z4,-50,2017-05-12
Z3,50,2017-05-12
Z3,50,2017-05-12
Z3,50,2017-05-14
Z3,50,2017-05-14
Z3,5,2017-05-15
